Symbol,TaskName,FoundTime,KLineTime,KLineEndTime,above_ma_klines,ma_period,last_price,ma_10m0s_ago,ma_30m0s_ago,ma_1h0m0s_ago,ma_4h0m0s_ago,current_ma,Description
storj,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.31042840,0.31560000,0.31042840,0.30981235,0.31013951,0.30849383,81.00000000,"storj的MA81趋势向上; 连续20根K线在MA线上方"
stpt,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.05190654,0.05302000,0.05190654,0.05169568,0.05180012,0.05094691,81.00000000,"stpt的MA81趋势向上; 连续20根K线在MA线上方"
stx,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T07:45:00+08:00,2025-04-21T07:59:59+08:00,20.00000000,0.61002469,0.63400000,0.61002469,0.60858025,0.60927160,0.60591358,81.00000000,"stx的MA81趋势向上; 连续20根K线在MA线上方"
strax,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.05961259,0.06077000,0.05961259,0.05950877,0.05958531,0.05895309,81.00000000,"strax的MA81趋势向上; 连续20根K线在MA线上方"
strk,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.13380988,0.13590000,0.13380988,0.13356173,0.13368642,0.13289877,81.00000000,"strk的MA81趋势向上; 连续20根K线在MA线上方"
sui,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,2.14205432,2.25910000,2.14205432,2.13484444,2.13807901,2.12128889,81.00000000,"sui的MA81趋势向上; 连续20根K线在MA线上方"
sxp,ma_trend,2025-05-15T12:03:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,0.20550494,0.21010000,0.20550494,0.20530741,0.20532840,0.20480370,81.00000000,"sxp的MA81趋势向上; 连续20根K线在MA线上方"
sys,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.03922469,0.04060000,0.03922469,0.03912222,0.03917160,0.03890370,81.00000000,"sys的MA81趋势向上; 连续20根K线在MA线上方"
tao,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,315.79629630,322.10000000,315.79629630,314.69506173,315.21851852,312.05679012,81.00000000,"tao的MA81趋势向上; 连续20根K线在MA线上方"
the,ma_trend,2025-05-15T12:03:35+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,0.36564444,0.39980000,0.36564444,0.36281358,0.36412840,0.35476790,81.00000000,"the的MA81趋势向上; 连续20根K线在MA线上方"
tko,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.17160988,0.18050000,0.17160988,0.17083333,0.17122222,0.16928025,81.00000000,"tko的MA81趋势向上; 连续20根K线在MA线上方"
tnsr,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.15407531,0.15790000,0.15407531,0.15364815,0.15388519,0.15287654,81.00000000,"tnsr的MA81趋势向上; 连续20根K线在MA线上方"
tlm,ma_trend,2025-05-15T12:03:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,0.00427654,0.00431000,0.00427654,0.00427469,0.00427556,0.00426988,81.00000000,"tlm的MA81趋势向上; 连续20根K线在MA线上方"
tru,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.03429630,0.03510000,0.03429630,0.03421235,0.03425432,0.03402469,81.00000000,"tru的MA81趋势向上; 连续20根K线在MA线上方"
uni,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,5.30059259,5.45200000,5.30059259,5.28817284,5.29407407,5.26183951,81.00000000,"uni的MA81趋势向上; 连续20根K线在MA线上方"
uma,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,1.10634568,1.13000000,1.10634568,1.10444444,1.10528395,1.10156790,81.00000000,"uma的MA81趋势向上; 连续20根K线在MA线上方"
vana,ma_trend,2025-05-15T12:03:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,5.78460494,6.13100000,5.78460494,5.75235802,5.76916049,5.70148148,81.00000000,"vana的MA81趋势向上; 连续20根K线在MA线上方"
utk,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.03062370,0.03129000,0.03062370,0.03055296,0.03058420,0.03043506,81.00000000,"utk的MA81趋势向上; 连续20根K线在MA线上方"
virtual,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.57197654,0.58770000,0.57197654,0.57050123,0.57120494,0.56692099,81.00000000,"virtual的MA81趋势向上; 连续20根K线在MA线上方"
w,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.07665432,0.07780000,0.07665432,0.07641605,0.07653210,0.07579753,81.00000000,"w的MA81趋势向上; 连续20根K线在MA线上方"
wbtc,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,85536.98037037,87414.64000000,85536.98037037,85377.99654321,85455.32987654,84977.59814815,81.00000000,"wbtc的MA81趋势向上; 连续20根K线在MA线上方"
xlm,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.24588765,0.25630000,0.24588765,0.24519383,0.24552716,0.24400123,81.00000000,"xlm的MA81趋势向上; 连续20根K线在MA线上方"
xec,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.00002045,0.00002089,0.00002045,0.00002041,0.00002042,0.00002033,81.00000000,"xec的MA81趋势向上; 连续20根K线在MA线上方"
xno,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.94181481,0.95500000,0.94181481,0.94079012,0.94129630,0.94029630,81.00000000,"xno的MA81趋势向上; 连续20根K线在MA线上方"
xvs,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,5.04913580,5.15000000,5.04913580,5.04037037,5.04456790,5.02123457,81.00000000,"xvs的MA81趋势向上; 连续20根K线在MA线上方"
ygg,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.18204444,0.18960000,0.18204444,0.18139877,0.18169877,0.17997654,81.00000000,"ygg的MA81趋势向上; 连续20根K线在MA线上方"
zro,ma_trend,2025-05-15T12:03:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,2.53339506,2.56600000,2.53339506,2.52837037,2.53074074,2.51814815,81.00000000,"zro的MA81趋势向上; 连续20根K线在MA线上方"
1000sats,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.00004613,0.00004800,0.00004596,0.00004555,0.00004604,0.00004559,81.00000000,"1000sats的MA81趋势向上; 连续20根K线在MA线上方"
aca,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.03075432,0.03160000,0.03069877,0.03044321,0.03071975,0.03065802,81.00000000,"aca的MA81趋势向上; 连续20根K线在MA线上方"
acx,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.20046420,0.20540000,0.19998765,0.19799259,0.20022099,0.19883086,81.00000000,"acx的MA81趋势向上; 连续20根K线在MA线上方"
ai,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.13850247,0.14160000,0.13806543,0.13243210,0.13828395,0.13711975,81.00000000,"ai的MA81趋势向上; 连续20根K线在MA线上方"
alpaca,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.06112593,0.09530000,0.05869383,0.04422099,0.05976296,0.05438642,81.00000000,"alpaca的MA81趋势向上; 连续20根K线在MA线上方"
alpine,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.74127160,0.75300000,0.74002469,0.73749383,0.74060494,0.73882716,81.00000000,"alpine的MA81趋势向上; 连续20根K线在MA线上方"
ape,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.46980864,0.48100000,0.46885926,0.45835556,0.46930247,0.46701481,81.00000000,"ape的MA81趋势向上; 连续20根K线在MA线上方"
arb,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.30450000,0.31170000,0.30386296,0.30014691,0.30416790,0.30237901,81.00000000,"arb的MA81趋势向上; 连续20根K线在MA线上方"
arkm,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.55444444,0.56500000,0.55292593,0.54786420,0.55365432,0.54939506,81.00000000,"arkm的MA81趋势向上; 连续20根K线在MA线上方"
arpa,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.02489136,0.02563000,0.02483704,0.02485963,0.02486309,0.02477494,81.00000000,"arpa的MA81趋势向上; 连续20根K线在MA线上方"
asr,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,1.06076543,1.07800000,1.05971605,1.06011111,1.06019753,1.05750617,81.00000000,"asr的MA81趋势向上; 连续20根K线在MA线上方"
axl,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.34251728,0.36080000,0.34072963,0.32908765,0.34159630,0.33581481,81.00000000,"axl的MA81趋势向上; 连续20根K线在MA线上方"
bake,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.13401358,0.13990000,0.13344198,0.13261111,0.13372593,0.13230247,81.00000000,"bake的MA81趋势向上; 连续20根K线在MA线上方"
axs,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,2.56120988,2.59200000,2.55318519,2.50648148,2.55767901,2.53549383,81.00000000,"axs的MA81趋势向上; 连续20根K线在MA线上方"
banana,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,17.15790123,17.86000000,17.08370370,16.61209877,17.12135802,16.93802469,81.00000000,"banana的MA81趋势向上; 连续20根K线在MA线上方"
bananas31,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.00522695,0.00533800,0.00521759,0.00504900,0.00522189,0.00519825,81.00000000,"bananas31的MA81趋势向上; 连续20根K线在MA线上方"
band,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.80443210,0.81400000,0.80308642,0.79334568,0.80376543,0.79997531,81.00000000,"band的MA81趋势向上; 连续20根K线在MA线上方"
bar,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,1.64698765,1.65100000,1.64606173,1.64179012,1.64646914,1.64318519,81.00000000,"bar的MA81趋势向上; 连续20根K线在MA线上方"
bat,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.13313704,0.13530000,0.13293704,0.13208642,0.13303827,0.13250988,81.00000000,"bat的MA81趋势向上; 连续20根K线在MA线上方"
beamx,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.00632321,0.00655000,0.00630951,0.00627667,0.00631568,0.00628235,81.00000000,"beamx的MA81趋势向上; 连续20根K线在MA线上方"
bome,ma_trend,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,0.00295041,0.00309600,0.00292196,0.00229437,0.00293548,0.00283209,81.00000000,"bome的MA81趋势向上; 连续20根K线在MA线上方"
bsw,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.02868889,0.03420000,0.02800370,0.01940741,0.02834198,0.02619259,81.00000000,"bsw的MA81趋势向上; 连续20根K线在MA线上方"
bttc,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.00000065,0.00000068,0.00000064,0.00000064,0.00000064,0.00000064,81.00000000,"bttc的MA81趋势向上; 连续20根K线在MA线上方"
chz,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.03761272,0.03821000,0.03755889,0.03753963,0.03758309,0.03749025,81.00000000,"chz的MA81趋势向上; 连续20根K线在MA线上方"
cos,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.00322922,0.00325700,0.00322389,0.00317337,0.00322636,0.00321484,81.00000000,"cos的MA81趋势向上; 连续20根K线在MA线上方"
cvx,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,2.37486420,2.62600000,2.35258025,2.24102469,2.36358025,2.28432099,81.00000000,"cvx的MA81趋势向上; 连续20根K线在MA线上方"
data,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.01684938,0.01715000,0.01681247,0.01660531,0.01683049,0.01676568,81.00000000,"data的MA81趋势向上; 连续20根K线在MA线上方"
egld,ma_trend,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,20.38222222,20.57000000,20.31790123,19.29765432,20.34888889,20.07382716,81.00000000,"egld的MA81趋势向上; 连续20根K线在MA线上方"
enj,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.08494321,0.11160000,0.08313210,0.06628272,0.08391605,0.07937407,81.00000000,"enj的MA81趋势向上; 连续20根K线在MA线上方"
ens,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,17.22555556,17.49000000,17.18209877,16.92901235,17.20419753,17.07925926,81.00000000,"ens的MA81趋势向上; 连续20根K线在MA线上方"
floki,ma_trend,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,0.00005406,0.00005431,0.00005401,0.00005391,0.00005404,0.00005379,81.00000000,"floki的MA81趋势向上; 连续20根K线在MA线上方"
flm,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.02386790,0.03160000,0.02318642,0.01980123,0.02361358,0.02223333,81.00000000,"flm的MA81趋势向上; 连续20根K线在MA线上方"
gala,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.01720691,0.01775000,0.01714889,0.01698593,0.01717741,0.01702852,81.00000000,"gala的MA81趋势向上; 连续20根K线在MA线上方"
fxs,ma_trend,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,20.00000000,3.10634568,3.19500000,3.09782716,2.79349383,3.10244444,3.06320988,81.00000000,"fxs的MA81趋势向上; 连续20根K线在MA线上方"
gmt,ma_trend,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,0.06781975,0.06980000,0.06758395,0.06451111,0.06769630,0.06689383,81.00000000,"gmt的MA81趋势向上; 连续20根K线在MA线上方"
gmx,ma_trend,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,16.02604938,16.53000000,15.98703704,15.59506173,16.00654321,15.87345679,81.00000000,"gmx的MA81趋势向上; 连续20根K线在MA线上方"
gtc,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.30704938,0.31600000,0.30496296,0.27060494,0.30604938,0.29932099,81.00000000,"gtc的MA81趋势向上; 连续20根K线在MA线上方"
grt,ma_trend,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,0.12593580,0.12610000,0.12561481,0.11701852,0.12576173,0.12431358,81.00000000,"grt的MA81趋势向上; 连续20根K线在MA线上方"
inj,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,9.94950617,10.14000000,9.90814815,9.47864198,9.92827160,9.79728395,81.00000000,"inj的MA81趋势向上; 连续20根K线在MA线上方"
ilv,ma_trend,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,11.16617284,11.21000000,11.15987654,11.16567901,11.16246914,11.13530864,81.00000000,"ilv的MA81趋势向上; 连续20根K线在MA线上方"
iost,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.00397132,0.00404800,0.00396110,0.00394609,0.00396636,0.00393619,81.00000000,"iost的MA81趋势向上; 连续20根K线在MA线上方"
joe,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.17089753,0.17590000,0.17053333,0.16941852,0.17069753,0.16995432,81.00000000,"joe的MA81趋势向上; 连续20根K线在MA线上方"
jup,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.45431358,0.47540000,0.45220988,0.45032346,0.45324568,0.44680617,81.00000000,"jup的MA81趋势向上; 连续20根K线在MA线上方"
kmd,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.13576914,0.13890000,0.13548025,0.13142346,0.13560000,0.13504074,81.00000000,"kmd的MA81趋势向上; 连续20根K线在MA线上方"
ldo,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.72149383,0.74000000,0.71992593,0.71020988,0.72065432,0.71591358,81.00000000,"ldo的MA81趋势向上; 连续20根K线在MA线上方"
lqty,ma_trend,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,20.00000000,0.59238272,0.61500000,0.59003704,0.56396296,0.59114815,0.58462963,81.00000000,"lqty的MA81趋势向上; 连续20根K线在MA线上方"
lumia,ma_trend,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,20.00000000,0.43583951,0.44200000,0.43566667,0.40833333,0.43554321,0.43385185,81.00000000,"lumia的MA81趋势向上; 连续20根K线在MA线上方"
mana,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.32074568,0.32640000,0.31964198,0.31277901,0.32023580,0.31764568,81.00000000,"mana的MA81趋势向上; 连续20根K线在MA线上方"
manta,ma_trend,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,20.00000000,0.20640741,0.20900000,0.20590123,0.19506173,0.20614815,0.20485185,81.00000000,"manta的MA81趋势向上; 连续20根K线在MA线上方"
mubarak,ma_trend,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,20.00000000,0.02464321,0.02540000,0.02457531,0.02396543,0.02460864,0.02440247,81.00000000,"mubarak的MA81趋势向上; 连续20根K线在MA线上方"
nfp,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.07767037,0.08120000,0.07739136,0.07679012,0.07752346,0.07683210,81.00000000,"nfp的MA81趋势向上; 连续20根K线在MA线上方"
nkn,ma_trend,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,20.00000000,0.03863457,0.04150000,0.03831111,0.03371481,0.03847284,0.03753210,81.00000000,"nkn的MA81趋势向上; 连续20根K线在MA线上方"
