时间戳,币种,任务类型,条件,K线开始时间,K线结束时间,最后价格,波动率,振幅,MA周期,当前MA,连续K线数
2025-05-15 13:44:26,nkn,volatility,"nkn在1d窗口内波动率为36.41%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.04150000,36.41,0.00,0,0.00000000,0
2025-05-15 13:44:26,nkn,ma_trend,"nkn的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.03863457,20
2025-05-15 13:44:26,nkn,volatility,"nkn在1d窗口内波动率为36.41%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.04150000,36.41,0.00,0,0.00000000,0
2025-05-15 13:44:26,nmr,volatility,"nmr在1d窗口内波动率为18.05%",2025-04-25 14:30:00,2025-04-25 14:44:59,9.38000000,18.05,0.00,0,0.00000000,0
2025-05-15 13:44:26,nmr,volatility,"nmr在1d窗口内波动率为18.05%",2025-04-25 14:30:00,2025-04-25 14:44:59,9.38000000,18.05,0.00,0,0.00000000,0
2025-05-15 13:44:26,not,volatility,"not在1d窗口内波动率为9.48%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00196300,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:26,not,volatility,"not在1d窗口内波动率为9.48%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00196300,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:26,ntrn,ma_trend,"ntrn的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.13085432,20
2025-05-15 13:44:26,nuls,amplitude,"nuls在1h内振幅达到16.67%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02580000,0.00,16.67,0,0.00000000,0
2025-05-15 13:44:26,og,volatility,"og在1d窗口内波动率为9.63%",2025-05-15 13:15:00,2025-05-15 13:29:59,5.33700000,9.63,0.00,0,0.00000000,0
2025-05-15 13:44:26,og,volatility,"og在1d窗口内波动率为9.63%",2025-05-15 13:15:00,2025-05-15 13:29:59,5.33700000,9.63,0.00,0,0.00000000,0
2025-05-15 13:44:26,ntrn,volatility,"ntrn在1d窗口内波动率为5.06%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.13260000,5.06,0.00,0,0.00000000,0
2025-05-15 13:44:26,ntrn,ma_trend,"ntrn的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.13085432,20
2025-05-15 13:44:26,ntrn,volatility,"ntrn在1d窗口内波动率为5.06%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.13260000,5.06,0.00,0,0.00000000,0
2025-05-15 13:44:26,nuls,volatility,"nuls在1d窗口内波动率为43.83%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02580000,43.83,0.00,0,0.00000000,0
2025-05-15 13:44:26,nuls,amplitude,"nuls在1h内振幅达到16.67%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02580000,0.00,16.67,0,0.00000000,0
2025-05-15 13:44:26,nuls,volatility,"nuls在1d窗口内波动率为43.83%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.02580000,43.83,0.00,0,0.00000000,0
2025-05-15 13:44:26,ogn,volatility,"ogn在1d窗口内波动率为6.52%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.06150000,6.52,0.00,0,0.00000000,0
2025-05-15 13:44:26,ogn,volatility,"ogn在1d窗口内波动率为6.52%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.06150000,6.52,0.00,0,0.00000000,0
2025-05-15 13:44:26,ong,volatility,"ong在1d窗口内波动率为6.97%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22270000,6.97,0.00,0,0.00000000,0
2025-05-15 13:44:26,ong,volatility,"ong在1d窗口内波动率为6.97%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22270000,6.97,0.00,0,0.00000000,0
2025-05-15 13:44:26,ondo,volatility,"ondo在1d窗口内波动率为17.22%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.99710000,17.22,0.00,0,0.00000000,0
2025-05-15 13:44:26,ondo,volatility,"ondo在1d窗口内波动率为17.22%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.99710000,17.22,0.00,0,0.00000000,0
2025-05-15 13:44:26,om,volatility,"om在1d窗口内波动率为8.63%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.51970000,8.63,0.00,0,0.00000000,0
2025-05-15 13:44:26,om,volatility,"om在1d窗口内波动率为8.63%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.51970000,8.63,0.00,0,0.00000000,0
2025-05-15 13:44:26,ont,volatility,"ont在1d窗口内波动率为6.88%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.16000000,6.88,0.00,0,0.00000000,0
2025-05-15 13:44:26,orca,volatility,"orca在1d窗口内波动率为9.31%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.74400000,9.31,0.00,0,0.00000000,0
2025-05-15 13:44:26,op,ma_trend,"op的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.71539506,20
2025-05-15 13:44:26,ont,volatility,"ont在1d窗口内波动率为6.88%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.16000000,6.88,0.00,0,0.00000000,0
2025-05-15 13:44:26,orca,volatility,"orca在1d窗口内波动率为9.31%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.74400000,9.31,0.00,0,0.00000000,0
2025-05-15 13:44:26,op,volatility,"op在1d窗口内波动率为4.95%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.72800000,4.95,0.00,0,0.00000000,0
2025-05-15 13:44:26,op,ma_trend,"op的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.71539506,20
2025-05-15 13:44:26,op,volatility,"op在1d窗口内波动率为4.95%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.72800000,4.95,0.00,0,0.00000000,0
2025-05-15 13:44:26,ordi,ma_trend,"ordi的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,7.81962963,20
2025-05-15 13:44:26,ordi,volatility,"ordi在1d窗口内波动率为10.20%",2025-04-25 14:30:00,2025-04-25 14:44:59,8.15000000,10.20,0.00,0,0.00000000,0
2025-05-15 13:44:26,ordi,ma_trend,"ordi的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,7.81962963,20
2025-05-15 13:44:26,ordi,volatility,"ordi在1d窗口内波动率为10.20%",2025-04-25 14:30:00,2025-04-25 14:44:59,8.15000000,10.20,0.00,0,0.00000000,0
2025-05-15 13:44:26,oxt,volatility,"oxt在1d窗口内波动率为15.52%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.07040000,15.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,osmo,volatility,"osmo在1d窗口内波动率为5.72%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.25020000,5.72,0.00,0,0.00000000,0
2025-05-15 13:44:27,osmo,volatility,"osmo在1d窗口内波动率为5.72%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.25020000,5.72,0.00,0,0.00000000,0
2025-05-15 13:44:27,oxt,ma_trend,"oxt的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.06944815,20
2025-05-15 13:44:27,parti,volatility,"parti在1d窗口内波动率为10.89%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.34000000,10.89,0.00,0,0.00000000,0
2025-05-15 13:44:26,oxt,volatility,"oxt在1d窗口内波动率为15.52%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.07040000,15.52,0.00,0,0.00000000,0
2025-05-15 13:44:27,oxt,ma_trend,"oxt的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.06944815,20
2025-05-15 13:44:27,parti,volatility,"parti在1d窗口内波动率为10.89%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.34000000,10.89,0.00,0,0.00000000,0
2025-05-15 13:44:27,paxg,ma_trend,"paxg的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,3371.19753086,20
2025-05-15 13:44:27,paxg,ma_trend,"paxg的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,3371.19753086,20
2025-05-15 13:44:27,pda,volatility,"pda在1d窗口内波动率为44.62%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01330000,44.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,pda,volatility,"pda在1d窗口内波动率为44.62%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01330000,44.62,0.00,0,0.00000000,0
2025-05-15 13:44:27,pengu,ma_trend,"pengu的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.00702257,20
2025-05-15 13:44:27,pengu,amplitude,"pengu在1h内振幅达到11.12%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00872800,0.00,11.12,0,0.00000000,0
2025-05-15 13:44:27,pengu,volatility,"pengu在1d窗口内波动率为23.78%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00872800,23.78,0.00,0,0.00000000,0
2025-05-15 13:44:27,pengu,ma_trend,"pengu的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.00702257,20
2025-05-15 13:44:27,pengu,amplitude,"pengu在1h内振幅达到11.12%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00872800,0.00,11.12,0,0.00000000,0
2025-05-15 13:44:27,pengu,volatility,"pengu在1d窗口内波动率为23.78%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00872800,23.78,0.00,0,0.00000000,0
2025-05-15 13:44:27,pendle,volatility,"pendle在1d窗口内波动率为6.46%",2025-04-21 15:15:00,2025-04-21 15:29:59,3.27700000,6.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,pendle,volatility,"pendle在1d窗口内波动率为6.46%",2025-04-21 15:15:00,2025-04-21 15:29:59,3.27700000,6.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,pivx,volatility,"pivx在1d窗口内波动率为8.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.16870000,8.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,people,volatility,"people在1d窗口内波动率为17.05%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01255000,17.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,people,volatility,"people在1d窗口内波动率为17.05%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.01255000,17.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,pivx,volatility,"pivx在1d窗口内波动率为8.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.16870000,8.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,pepe,volatility,"pepe在1d窗口内波动率为5.74%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.00000742,5.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,pepe,volatility,"pepe在1d窗口内波动率为5.74%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.00000742,5.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,pha,volatility,"pha在1d窗口内波动率为15.37%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.14150000,15.37,0.00,0,0.00000000,0
2025-05-15 13:44:27,pha,volatility,"pha在1d窗口内波动率为15.37%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.14150000,15.37,0.00,0,0.00000000,0
2025-05-15 13:44:27,pixel,volatility,"pixel在1d窗口内波动率为13.33%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.05664000,13.33,0.00,0,0.00000000,0
2025-05-15 13:44:27,pixel,volatility,"pixel在1d窗口内波动率为13.33%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.05664000,13.33,0.00,0,0.00000000,0
2025-05-15 13:44:27,pond,volatility,"pond在1d窗口内波动率为6.16%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01051000,6.16,0.00,0,0.00000000,0
2025-05-15 13:44:27,polyx,volatility,"polyx在1d窗口内波动率为9.48%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.18190000,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,polyx,volatility,"polyx在1d窗口内波动率为9.48%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.18190000,9.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,pnut,volatility,"pnut在1d窗口内波动率为19.58%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.38920000,19.58,0.00,0,0.00000000,0
2025-05-15 13:44:27,pond,volatility,"pond在1d窗口内波动率为6.16%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01051000,6.16,0.00,0,0.00000000,0
2025-05-15 13:44:27,pnut,volatility,"pnut在1d窗口内波动率为19.58%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.38920000,19.58,0.00,0,0.00000000,0
2025-05-15 13:44:27,pol,volatility,"pol在1d窗口内波动率为16.48%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.24680000,16.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,pol,volatility,"pol在1d窗口内波动率为16.48%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.24680000,16.48,0.00,0,0.00000000,0
2025-05-15 13:44:27,powr,volatility,"powr在1d窗口内波动率为7.01%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.19200000,7.01,0.00,0,0.00000000,0
2025-05-15 13:44:27,powr,volatility,"powr在1d窗口内波动率为7.01%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.19200000,7.01,0.00,0,0.00000000,0
2025-05-15 13:44:27,psg,ma_trend,"psg的MA81趋势向上",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00000000,0.00,0.00,81,2.53837037,20
2025-05-15 13:44:27,psg,volatility,"psg在1d窗口内波动率为13.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,2.71300000,13.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,psg,ma_trend,"psg的MA81趋势向上",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00000000,0.00,0.00,81,2.53837037,20
2025-05-15 13:44:27,psg,volatility,"psg在1d窗口内波动率为13.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,2.71300000,13.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,porto,volatility,"porto在1d窗口内波动率为5.51%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.98000000,5.51,0.00,0,0.00000000,0
2025-05-15 13:44:27,pros,volatility,"pros在1d窗口内波动率为141.37%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.03720000,141.37,0.00,0,0.00000000,0
2025-05-15 13:44:27,prom,volatility,"prom在1d窗口内波动率为4.59%",2025-04-25 14:30:00,2025-04-25 14:44:59,5.92200000,4.59,0.00,0,0.00000000,0
2025-05-15 13:44:27,prom,volatility,"prom在1d窗口内波动率为4.59%",2025-04-25 14:30:00,2025-04-25 14:44:59,5.92200000,4.59,0.00,0,0.00000000,0
2025-05-15 13:44:27,pros,amplitude,"pros在1h内振幅达到57.14%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.03720000,0.00,57.14,0,0.00000000,0
2025-05-15 13:44:27,pros,volatility,"pros在1d窗口内波动率为141.37%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.03720000,141.37,0.00,0,0.00000000,0
2025-05-15 13:44:27,pros,amplitude,"pros在1h内振幅达到57.14%",2025-04-16 10:45:00,2025-04-16 10:59:59,0.03720000,0.00,57.14,0,0.00000000,0
2025-05-15 13:44:27,porto,ma_trend,"porto的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.96571605,20
2025-05-15 13:44:27,porto,volatility,"porto在1d窗口内波动率为5.51%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.98000000,5.51,0.00,0,0.00000000,0
2025-05-15 13:44:27,porto,ma_trend,"porto的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.96571605,20
2025-05-15 13:44:27,qi,volatility,"qi在1d窗口内波动率为5.60%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00902000,5.60,0.00,0,0.00000000,0
2025-05-15 13:44:27,pundix,volatility,"pundix在1d窗口内波动率为6.23%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.29110000,6.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,pundix,volatility,"pundix在1d窗口内波动率为6.23%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.29110000,6.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,qi,volatility,"qi在1d窗口内波动率为5.60%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00902000,5.60,0.00,0,0.00000000,0
2025-05-15 13:44:27,pyth,volatility,"pyth在1d窗口内波动率为9.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.17350000,9.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,pyth,volatility,"pyth在1d窗口内波动率为9.74%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.17350000,9.74,0.00,0,0.00000000,0
2025-05-15 13:44:27,quick,volatility,"quick在1d窗口内波动率为8.71%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.02507000,8.71,0.00,0,0.00000000,0
2025-05-15 13:44:27,qkc,volatility,"qkc在1d窗口内波动率为6.56%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00806200,6.56,0.00,0,0.00000000,0
2025-05-15 13:44:27,qkc,volatility,"qkc在1d窗口内波动率为6.56%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00806200,6.56,0.00,0,0.00000000,0
2025-05-15 13:44:27,qnt,volatility,"qnt在1d窗口内波动率为4.42%",2025-04-20 21:30:00,2025-04-20 21:44:59,65.80000000,4.42,0.00,0,0.00000000,0
2025-05-15 13:44:27,qnt,volatility,"qnt在1d窗口内波动率为4.42%",2025-04-20 21:30:00,2025-04-20 21:44:59,65.80000000,4.42,0.00,0,0.00000000,0
2025-05-15 13:44:27,quick,volatility,"quick在1d窗口内波动率为8.71%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.02507000,8.71,0.00,0,0.00000000,0
2025-05-15 13:44:27,rare,volatility,"rare在1d窗口内波动率为4.91%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.05870000,4.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,rad,volatility,"rad在1d窗口内波动率为11.36%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.74500000,11.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,rad,volatility,"rad在1d窗口内波动率为11.36%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.74500000,11.36,0.00,0,0.00000000,0
2025-05-15 13:44:27,red,volatility,"red在1d窗口内波动率为14.35%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.39200000,14.35,0.00,0,0.00000000,0
2025-05-15 13:44:27,red,volatility,"red在1d窗口内波动率为14.35%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.39200000,14.35,0.00,0,0.00000000,0
2025-05-15 13:44:27,rare,volatility,"rare在1d窗口内波动率为4.91%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.05870000,4.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,ray,volatility,"ray在1d窗口内波动率为7.66%",2025-04-20 21:30:00,2025-04-20 21:44:59,2.16700000,7.66,0.00,0,0.00000000,0
2025-05-15 13:44:27,ray,volatility,"ray在1d窗口内波动率为7.66%",2025-04-20 21:30:00,2025-04-20 21:44:59,2.16700000,7.66,0.00,0,0.00000000,0
2025-05-15 13:44:27,rif,volatility,"rif在1d窗口内波动率为16.95%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.06320000,16.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,rif,volatility,"rif在1d窗口内波动率为16.95%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.06320000,16.95,0.00,0,0.00000000,0
2025-05-15 13:44:27,rez,volatility,"rez在1d窗口内波动率为11.89%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01576000,11.89,0.00,0,0.00000000,0
2025-05-15 13:44:27,req,volatility,"req在1d窗口内波动率为5.68%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.15460000,5.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,req,volatility,"req在1d窗口内波动率为5.68%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.15460000,5.68,0.00,0,0.00000000,0
2025-05-15 13:44:27,rei,volatility,"rei在1d窗口内波动率为8.63%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01919000,8.63,0.00,0,0.00000000,0
2025-05-15 13:44:27,rez,volatility,"rez在1d窗口内波动率为11.89%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01576000,11.89,0.00,0,0.00000000,0
2025-05-15 13:44:27,rei,volatility,"rei在1d窗口内波动率为8.63%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.01919000,8.63,0.00,0,0.00000000,0
2025-05-15 13:44:27,rlc,ma_trend,"rlc的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,1.22079012,20
2025-05-15 13:44:27,rlc,volatility,"rlc在1d窗口内波动率为7.03%",2025-04-25 14:30:00,2025-04-25 14:44:59,1.24800000,7.03,0.00,0,0.00000000,0
2025-05-15 13:44:27,rlc,ma_trend,"rlc的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,1.22079012,20
2025-05-15 13:44:27,rlc,volatility,"rlc在1d窗口内波动率为7.03%",2025-04-25 14:30:00,2025-04-25 14:44:59,1.24800000,7.03,0.00,0,0.00000000,0
2025-05-15 13:44:27,rose,volatility,"rose在1d窗口内波动率为11.19%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03838000,11.19,0.00,0,0.00000000,0
2025-05-15 13:44:27,rose,volatility,"rose在1d窗口内波动率为11.19%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.03838000,11.19,0.00,0,0.00000000,0
2025-05-15 13:44:27,rsr,volatility,"rsr在1d窗口内波动率为8.32%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00930100,8.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,rsr,volatility,"rsr在1d窗口内波动率为8.32%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00930100,8.32,0.00,0,0.00000000,0
2025-05-15 13:44:27,rvn,volatility,"rvn在1d窗口内波动率为6.46%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.01233000,6.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,rvn,ma_trend,"rvn的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.01204469,20
2025-05-15 13:44:27,rvn,volatility,"rvn在1d窗口内波动率为6.46%",2025-04-25 14:30:00,2025-04-25 14:44:59,0.01233000,6.46,0.00,0,0.00000000,0
2025-05-15 13:44:27,rvn,ma_trend,"rvn的MA81趋势向上",2025-04-25 14:30:00,2025-04-25 14:44:59,0.00000000,0.00,0.00,81,0.01204469,20
2025-05-15 13:44:27,sand,volatility,"sand在1d窗口内波动率为8.09%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.28500000,8.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,saga,ma_trend,"saga的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.22844198,20
2025-05-15 13:44:27,sand,ma_trend,"sand的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.27081358,20
2025-05-15 13:44:27,sand,volatility,"sand在1d窗口内波动率为8.09%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.28500000,8.09,0.00,0,0.00000000,0
2025-05-15 13:44:27,sand,ma_trend,"sand的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.27081358,20
2025-05-15 13:44:27,santos,volatility,"santos在1d窗口内波动率为12.04%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.35200000,12.04,0.00,0,0.00000000,0
2025-05-15 13:44:27,santos,volatility,"santos在1d窗口内波动率为12.04%",2025-04-21 15:15:00,2025-04-21 15:29:59,2.35200000,12.04,0.00,0,0.00000000,0
2025-05-15 13:44:27,saga,volatility,"saga在1d窗口内波动率为7.91%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.23230000,7.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,saga,ma_trend,"saga的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.22844198,20
2025-05-15 13:44:27,saga,volatility,"saga在1d窗口内波动率为7.91%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.23230000,7.91,0.00,0,0.00000000,0
2025-05-15 13:44:27,sc,volatility,"sc在1d窗口内波动率为6.05%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00357600,6.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,sc,volatility,"sc在1d窗口内波动率为6.05%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00357600,6.05,0.00,0,0.00000000,0
2025-05-15 13:44:27,shell,volatility,"shell在1d窗口内波动率为10.41%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22680000,10.41,0.00,0,0.00000000,0
2025-05-15 13:44:27,scrt,ma_trend,"scrt的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.20386914,20
2025-05-15 13:44:27,sfp,volatility,"sfp在1d窗口内波动率为5.58%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.45630000,5.58,0.00,0,0.00000000,0
2025-05-15 13:44:27,sfp,volatility,"sfp在1d窗口内波动率为5.58%",2025-04-17 17:45:00,2025-04-17 17:59:59,0.45630000,5.58,0.00,0,0.00000000,0
2025-05-15 13:44:27,sei,volatility,"sei在1d窗口内波动率为5.23%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.17040000,5.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,sei,volatility,"sei在1d窗口内波动率为5.23%",2025-04-20 21:30:00,2025-04-20 21:44:59,0.17040000,5.23,0.00,0,0.00000000,0
2025-05-15 13:44:27,shell,volatility,"shell在1d窗口内波动率为10.41%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.22680000,10.41,0.00,0,0.00000000,0
2025-05-15 13:44:27,scrt,volatility,"scrt在1d窗口内波动率为5.55%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.20740000,5.55,0.00,0,0.00000000,0
2025-05-15 13:44:27,scrt,ma_trend,"scrt的MA81趋势向上",2025-04-21 15:15:00,2025-04-21 15:29:59,0.00000000,0.00,0.00,81,0.20386914,20
2025-05-15 13:44:27,scrt,volatility,"scrt在1d窗口内波动率为5.55%",2025-04-21 15:15:00,2025-04-21 15:29:59,0.20740000,5.55,0.00,0,0.00000000,0
2025-05-15 13:44:27,sol,volatility,"sol在1d窗口内波动率为6.08%",2025-05-15 13:15:00,2025-05-15 13:29:59,174.36000000,6.08,0.00,0,0.00000000,0
2025-05-15 13:44:27,sol,volatility,"sol在1d窗口内波动率为6.08%",2025-05-15 13:15:00,2025-05-15 13:29:59,174.36000000,6.08,0.00,0,0.00000000,0
2025-05-15 13:44:27,slp,volatility,"slp在1d窗口内波动率为7.46%",2025-05-15 13:15:00,2025-05-15 13:29:59,0.00191100,7.46,0.00,0,0.00000000,0
